===== JOB INFO =====
JobID:   672374
Node:    chimera21
CPUs:    4
GPUs:    
Account: cs_funda.durupinarbabur
====================

===== NVIDIA-SMI =====
Fri Jan 16 03:02:42 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.95.05              Driver Version: 580.95.05      CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA H200                    On  |   00000000:DF:00.0 Off |                    0 |
| N/A   42C    P0            126W /  700W |       0MiB / 143771MiB |      0%      Default |
|                                         |                        |             Disabled |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
======================
✅ GPU detected: NVIDIA H200
   CUDA Version: 12.1
✓ Loaded curve configuration from: /home/mahsa.geshvadi001/New_Projects/DSA-RL-Tracker/EXPERIMENTS/Old_Generator/EXPERIMENT_3/config/curve_config.json
✓ Copied curve configuration to: /home/mahsa.geshvadi001/New_Projects/DSA-RL-Tracker/EXPERIMENTS/Old_Generator/EXPERIMENT_3/runs/20260116_030245/curve_config.json
✓ Loaded 4 training stages from config
=== STARTING UNIFIED RL TRAINING ===
Number of Stages: 4
Device: cuda | Actions: 8 (Inc. STOP)
Base Seed: 50 (for reproducibility)
Curve Generation: On-The-Fly
Run Directory: /home/mahsa.geshvadi001/New_Projects/DSA-RL-Tracker/EXPERIMENTS/Old_Generator/EXPERIMENT_3/runs/20260116_030245
Checkpoints: /home/mahsa.geshvadi001/New_Projects/DSA-RL-Tracker/EXPERIMENTS/Old_Generator/EXPERIMENT_3/runs/20260116_030245/checkpoints
Weights: /home/mahsa.geshvadi001/New_Projects/DSA-RL-Tracker/EXPERIMENTS/Old_Generator/EXPERIMENT_3/runs/20260116_030245/weights
Logs: /home/mahsa.geshvadi001/New_Projects/DSA-RL-Tracker/EXPERIMENTS/Old_Generator/EXPERIMENT_3/runs/20260116_030245/logs/training.log
Training Start Time: 2026-01-16 03:02:45

🛡️  Anti-Forgetting Mechanisms Enabled:
   - Mixed Curriculum: 15% chance to sample from previous stages
   - Periodic Evaluation: Every 500 episodes on previous stages
   - This prevents catastrophic forgetting during curriculum learning

=============================================
STARTING Bin1_Straight
Episodes: 10000 | LR: 0.0001
Global Episode Offset: 0
=============================================
[ENV] On-the-fly curve generation enabled (base_seed=50)
[Bin1_Straight] Ep 100 | AvgRew: -0.66 | Succ: 0.01 | Dev: 4.64 | ZigZag: 1.38 | Eff: 0.42 | Loop: 0.20
[Bin1_Straight] Ep 5700 | AvgRew: 148.77 | Succ: 0.27 | Dev: 3.21 | ZigZag: 0.84 | Eff: 0.83 | Loop: 0.04
[Bin1_Straight] Ep 5800 | AvgRew: 155.34 | Succ: 0.24 | Dev: 3.00 | ZigZag: 0.80 | Eff: 0.84 | Loop: 0.03
[Bin1_Straight] Ep 5900 | AvgRew: 181.81 | Succ: 0.36 | Dev: 2.93 | ZigZag: 0.74 | Eff: 0.89 | Loop: 0.01
[Bin1_Straight] Ep 6000 | AvgRew: 157.24 | Succ: 0.29 | Dev: 3.03 | ZigZag: 0.77 | Eff: 0.87 | Loop: 0.02
Checkpoint saved: /home/mahsa.geshvadi001/New_Projects/DSA-RL-Tracker/EXPERIMENTS/Old_Generator/EXPERIMENT_3/runs/20260116_030245/checkpoints/ckpt_Bin1_Straight_ep6000.pth
Actor-only weights saved: /home/mahsa.geshvadi001/New_Projects/DSA-RL-Tracker/EXPERIMENTS/Old_Generator/EXPERIMENT_3/runs/20260116_030245/checkpoints/actor_Bin1_Straight_ep6000.pth
[Bin1_Straight] Ep 6100 | AvgRew: 170.82 | Succ: 0.27 | Dev: 2.96 | ZigZag: 0.86 | Eff: 0.89 | Loop: 0.02
[Bin1_Straight] Ep 6200 | AvgRew: 166.70 | Succ: 0.27 | Dev: 3.12 | ZigZag: 0.71 | Eff: 0.77 | Loop: 0.01
[Bin1_Straight] Ep 6300 | AvgRew: 169.26 | Succ: 0.38 | Dev: 2.66 | ZigZag: 0.85 | Eff: 0.85 | Loop: 0.02
[Bin1_Straight] Ep 6400 | AvgRew: 165.10 | Succ: 0.34 | Dev: 3.00 | ZigZag: 0.85 | Eff: 0.87 | Loop: 0.02
[Bin1_Straight] Ep 6500 | AvgRew: 187.74 | Succ: 0.37 | Dev: 2.51 | ZigZag: 0.88 | Eff: 1.00 | Loop: 0.02
[Bin1_Straight] Ep 6600 | AvgRew: 196.12 | Succ: 0.35 | Dev: 2.62 | ZigZag: 0.75 | Eff: 0.88 | Loop: 0.02
[Bin1_Straight] Ep 6700 | AvgRew: 190.77 | Succ: 0.40 | Dev: 2.73 | ZigZag: 0.77 | Eff: 0.84 | Loop: 0.03
[Bin1_Straight] Ep 6800 | AvgRew: 134.53 | Succ: 0.31 | Dev: 3.09 | ZigZag: 0.81 | Eff: 0.80 | Loop: 0.03
[Bin1_Straight] Ep 6900 | AvgRew: 174.72 | Succ: 0.44 | Dev: 2.62 | ZigZag: 0.73 | Eff: 0.81 | Loop: 0.02
[Bin1_Straight] Ep 7000 | AvgRew: 191.67 | Succ: 0.54 | Dev: 2.28 | ZigZag: 0.78 | Eff: 0.99 | Loop: 0.01
[Bin1_Straight] Ep 7100 | AvgRew: 170.72 | Succ: 0.36 | Dev: 2.71 | ZigZag: 0.77 | Eff: 0.82 | Loop: 0.01
[Bin1_Straight] Ep 7200 | AvgRew: 192.87 | Succ: 0.44 | Dev: 2.60 | ZigZag: 0.73 | Eff: 0.84 | Loop: 0.01
[Bin1_Straight] Ep 7300 | AvgRew: 178.50 | Succ: 0.43 | Dev: 2.73 | ZigZag: 0.73 | Eff: 0.80 | Loop: 0.01
[Bin1_Straight] Ep 7400 | AvgRew: 210.35 | Succ: 0.54 | Dev: 2.30 | ZigZag: 0.79 | Eff: 0.93 | Loop: 0.00
[Bin1_Straight] Ep 7500 | AvgRew: 181.63 | Succ: 0.39 | Dev: 2.73 | ZigZag: 0.76 | Eff: 0.84 | Loop: 0.02
[Bin1_Straight] Ep 7600 | AvgRew: 158.84 | Succ: 0.44 | Dev: 2.99 | ZigZag: 0.65 | Eff: 0.82 | Loop: 0.01
[Bin1_Straight] Ep 7700 | AvgRew: 196.16 | Succ: 0.35 | Dev: 2.86 | ZigZag: 0.65 | Eff: 0.78 | Loop: 0.01
[Bin1_Straight] Ep 7800 | AvgRew: 180.96 | Succ: 0.39 | Dev: 3.11 | ZigZag: 0.66 | Eff: 0.80 | Loop: 0.01
[Bin1_Straight] Ep 7900 | AvgRew: 195.72 | Succ: 0.51 | Dev: 2.57 | ZigZag: 0.72 | Eff: 0.92 | Loop: 0.01
[Bin1_Straight] Ep 8000 | AvgRew: 191.42 | Succ: 0.49 | Dev: 2.47 | ZigZag: 0.84 | Eff: 0.94 | Loop: 0.01
Checkpoint saved: /home/mahsa.geshvadi001/New_Projects/DSA-RL-Tracker/EXPERIMENTS/Old_Generator/EXPERIMENT_3/runs/20260116_030245/checkpoints/ckpt_Bin1_Straight_ep8000.pth
Actor-only weights saved: /home/mahsa.geshvadi001/New_Projects/DSA-RL-Tracker/EXPERIMENTS/Old_Generator/EXPERIMENT_3/runs/20260116_030245/checkpoints/actor_Bin1_Straight_ep8000.pth
[Bin1_Straight] Ep 8100 | AvgRew: 173.64 | Succ: 0.43 | Dev: 2.69 | ZigZag: 0.75 | Eff: 0.80 | Loop: 0.02
[Bin1_Straight] Ep 8200 | AvgRew: 201.62 | Succ: 0.44 | Dev: 2.68 | ZigZag: 0.67 | Eff: 0.80 | Loop: 0.01
[Bin1_Straight] Ep 8300 | AvgRew: 223.12 | Succ: 0.53 | Dev: 2.11 | ZigZag: 0.75 | Eff: 0.90 | Loop: 0.01
[Bin1_Straight] Ep 8400 | AvgRew: 218.63 | Succ: 0.57 | Dev: 2.36 | ZigZag: 0.72 | Eff: 0.93 | Loop: 0.01
[Bin1_Straight] Ep 8500 | AvgRew: 224.95 | Succ: 0.47 | Dev: 2.21 | ZigZag: 0.75 | Eff: 0.90 | Loop: 0.01
[Bin1_Straight] Ep 8600 | AvgRew: 215.09 | Succ: 0.52 | Dev: 2.29 | ZigZag: 0.73 | Eff: 0.89 | Loop: 0.01
[Bin1_Straight] Ep 8700 | AvgRew: 213.00 | Succ: 0.46 | Dev: 2.44 | ZigZag: 0.67 | Eff: 0.87 | Loop: 0.01
[Bin1_Straight] Ep 8800 | AvgRew: 239.62 | Succ: 0.55 | Dev: 1.98 | ZigZag: 0.75 | Eff: 0.95 | Loop: 0.01
[Bin1_Straight] Ep 8900 | AvgRew: 204.57 | Succ: 0.36 | Dev: 2.52 | ZigZag: 0.73 | Eff: 0.79 | Loop: 0.01
[Bin1_Straight] Ep 9000 | AvgRew: 197.28 | Succ: 0.48 | Dev: 2.36 | ZigZag: 0.70 | Eff: 0.84 | Loop: 0.01
[Bin1_Straight] Ep 9100 | AvgRew: 226.36 | Succ: 0.44 | Dev: 2.46 | ZigZag: 0.69 | Eff: 0.84 | Loop: 0.01
[Bin1_Straight] Ep 9200 | AvgRew: 240.25 | Succ: 0.59 | Dev: 2.04 | ZigZag: 0.71 | Eff: 0.95 | Loop: 0.01
[Bin1_Straight] Ep 9300 | AvgRew: 226.89 | Succ: 0.53 | Dev: 2.32 | ZigZag: 0.71 | Eff: 0.93 | Loop: 0.01
[Bin1_Straight] Ep 9400 | AvgRew: 233.17 | Succ: 0.47 | Dev: 2.42 | ZigZag: 0.74 | Eff: 0.88 | Loop: 0.01
[Bin1_Straight] Ep 9500 | AvgRew: 234.00 | Succ: 0.50 | Dev: 2.12 | ZigZag: 0.77 | Eff: 0.90 | Loop: 0.01
[Bin1_Straight] Ep 9600 | AvgRew: 234.45 | Succ: 0.49 | Dev: 2.40 | ZigZag: 0.72 | Eff: 0.88 | Loop: 0.02
[Bin1_Straight] Ep 9700 | AvgRew: 255.80 | Succ: 0.44 | Dev: 1.98 | ZigZag: 0.81 | Eff: 0.89 | Loop: 0.02
[Bin1_Straight] Ep 9800 | AvgRew: 185.19 | Succ: 0.49 | Dev: 2.34 | ZigZag: 0.73 | Eff: 0.85 | Loop: 0.04
[Bin1_Straight] Ep 9900 | AvgRew: 215.05 | Succ: 0.56 | Dev: 1.99 | ZigZag: 0.79 | Eff: 0.94 | Loop: 0.02
[Bin1_Straight] Ep 10000 | AvgRew: 224.57 | Succ: 0.44 | Dev: 2.39 | ZigZag: 0.75 | Eff: 0.90 | Loop: 0.02
Checkpoint saved: /home/mahsa.geshvadi001/New_Projects/DSA-RL-Tracker/EXPERIMENTS/Old_Generator/EXPERIMENT_3/runs/20260116_030245/checkpoints/ckpt_Bin1_Straight_ep10000.pth
Actor-only weights saved: /home/mahsa.geshvadi001/New_Projects/DSA-RL-Tracker/EXPERIMENTS/Old_Generator/EXPERIMENT_3/runs/20260116_030245/checkpoints/actor_Bin1_Straight_ep10000.pth
Finished Bin1_Straight. Saved model to /home/mahsa.geshvadi001/New_Projects/DSA-RL-Tracker/EXPERIMENTS/Old_Generator/EXPERIMENT_3/runs/20260116_030245/weights/model_Bin1_Straight_FINAL.pth
✅ Added Bin1_Straight to previous stages pool (total: 1 stages)
Actor-only weights saved: /home/mahsa.geshvadi001/New_Projects/DSA-RL-Tracker/EXPERIMENTS/Old_Generator/EXPERIMENT_3/runs/20260116_030245/weights/actor_Bin1_Straight_FINAL.pth

=============================================
STARTING Bin2_Wavy
Episodes: 10000 | LR: 0.0001
Global Episode Offset: 20000
=============================================
[ENV] On-the-fly curve generation enabled (base_seed=50)
[Bin2_Wavy] Ep 100 | AvgRew: 190.89 | Succ: 0.44 | Dev: 2.22 | ZigZag: 0.85 | Eff: 0.80 | Loop: 0.04 [Prev: 1]
[Bin2_Wavy] Ep 200 | AvgRew: 195.33 | Succ: 0.42 | Dev: 2.06 | ZigZag: 0.77 | Eff: 0.91 | Loop: 0.03 [Prev: 1]
[Bin2_Wavy] Ep 300 | AvgRew: 238.38 | Succ: 0.49 | Dev: 1.94 | ZigZag: 0.72 | Eff: 0.91 | Loop: 0.02 [Prev: 1]
   🔄 Anti-forgetting: Training on previous stage 'Bin1_Straight'
[Bin2_Wavy] Ep 400 | AvgRew: 216.51 | Succ: 0.47 | Dev: 1.90 | ZigZag: 0.73 | Eff: 0.89 | Loop: 0.02 [Prev: 1]
[Bin2_Wavy] Ep 500 | AvgRew: 238.17 | Succ: 0.43 | Dev: 1.85 | ZigZag: 0.79 | Eff: 0.94 | Loop: 0.02 [Prev: 1]
[Bin2_Wavy] Ep 600 | AvgRew: 211.77 | Succ: 0.47 | Dev: 1.86 | ZigZag: 0.78 | Eff: 0.92 | Loop: 0.03 [Prev: 1]
[Bin2_Wavy] Ep 700 | AvgRew: 211.57 | Succ: 0.49 | Dev: 1.98 | ZigZag: 0.78 | Eff: 1.03 | Loop: 0.03 [Prev: 1]
[Bin2_Wavy] Ep 800 | AvgRew: 206.30 | Succ: 0.47 | Dev: 1.98 | ZigZag: 0.76 | Eff: 0.97 | Loop: 0.03 [Prev: 1]
[Bin2_Wavy] Ep 900 | AvgRew: 223.82 | Succ: 0.48 | Dev: 1.79 | ZigZag: 0.72 | Eff: 0.91 | Loop: 0.03 [Prev: 1]
   🔄 Anti-forgetting: Training on previous stage 'Bin1_Straight'
[Bin2_Wavy] Ep 1000 | AvgRew: 254.63 | Succ: 0.52 | Dev: 1.68 | ZigZag: 0.78 | Eff: 1.03 | Loop: 0.04 [Prev: 1]
   🔄 Anti-forgetting: Training on previous stage 'Bin1_Straight'
[Bin2_Wavy] Ep 1100 | AvgRew: 207.27 | Succ: 0.43 | Dev: 1.93 | ZigZag: 0.75 | Eff: 0.93 | Loop: 0.04 [Prev: 1]
[Bin2_Wavy] Ep 1200 | AvgRew: 193.43 | Succ: 0.44 | Dev: 2.06 | ZigZag: 0.75 | Eff: 0.93 | Loop: 0.04 [Prev: 1]
[Bin2_Wavy] Ep 1300 | AvgRew: 230.51 | Succ: 0.43 | Dev: 1.85 | ZigZag: 0.79 | Eff: 0.99 | Loop: 0.04 [Prev: 1]
[Bin2_Wavy] Ep 1400 | AvgRew: 236.85 | Succ: 0.52 | Dev: 1.70 | ZigZag: 0.88 | Eff: 1.10 | Loop: 0.04 [Prev: 1]
[Bin2_Wavy] Ep 1500 | AvgRew: 244.27 | Succ: 0.59 | Dev: 1.55 | ZigZag: 0.73 | Eff: 1.03 | Loop: 0.03 [Prev: 1]
[Bin2_Wavy] Ep 1600 | AvgRew: 243.41 | Succ: 0.59 | Dev: 1.70 | ZigZag: 0.72 | Eff: 1.03 | Loop: 0.02 [Prev: 1]
   🔄 Anti-forgetting: Training on previous stage 'Bin1_Straight'
[Bin2_Wavy] Ep 1700 | AvgRew: 246.76 | Succ: 0.57 | Dev: 1.70 | ZigZag: 0.76 | Eff: 1.05 | Loop: 0.01 [Prev: 1]
